"noau_cd_id"|"stat_cd_id"|"noau_cd_om"|"noau_ds_assunto"|"noau_tx_numero_na"|"qtde_prorrogacoes"
4233|8|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1014-1/2023"|2
9686|1|"0337"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1389-4/2024"|1
12940|1|"0729"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"94-4/2025"|1
4937|1|"0665"|NOTA DE AUDITORIA - MUNICIAMENTO|"441-6/2023"|2
5419|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1952-4/2023"|1
4669|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1624-4/2023"|1
12075|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"884-1/2024"|1
11184|1|"0519"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2223-4/2024"|1
8535|8|"0004"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"894-4/2024"|1
10876|8|"0093"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2011-4/2024"|1
7617|8|"0761"|NOTA DE AUDITORIA - MUNICIAMENTO|"105-6/2024"|1
2080|1|"1072"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"289-2/2023"|1
4730|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1645-4/2023"|1
9854|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1527-4/2024"|2
3535|1|"0600"|NOTA DE AUDITORIA - PATRIMÔNIO|"376-5/2023"|1
2307|8|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"881-4/2023"|2
11238|1|"0631"|NOTA DE AUDITORIA - PATRIMÔNIO|"488-5/2024"|1
6610|1|"0524"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1546-1/2023"|1
4016|1|"0070"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"930-1/2023"|1
13528|1|"0764"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"66-1/2025"|1
7888|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"388-4/2024"|1
6082|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2094-4/2023"|3
9878|8|"1266"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1534-4/2024"|1
8582|8|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"930-4/2024"|1
5441|1|"0292"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1219-1/2023"|1
4773|1|"0575"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1110-1/2023"|1
9955|1|"0574"|NOTA DE AUDITORIA - MUNICIAMENTO|"504-6/2024"|1
8708|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"986-4/2024"|1
5585|8|"0228"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1329-1/2023"|1
5017|8|"0554"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"723-2/2023"|1
6363|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2246-4/2023"|8
361|1|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"124-4/2023"|1
11428|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2414-4/2024"|1
2769|1|"0729"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"609-1/2023"|1
12636|8|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3025-4/2024"|1
11712|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2571-4/2024"|2
8482|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"858-4/2024"|17
4388|8|"1052"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1497-4/2023"|1
10480|8|"0586"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1755-4/2024"|1
6255|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2205-4/2023"|11
1555|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"663-4/2023"|2
13108|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"258-4/2025"|1
2517|8|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1022-4/2023"|1
9536|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1290-4/2024"|1
12238|1|"0515"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2751-4/2024"|1
11810|8|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2639-4/2024"|2
8899|8|"0256"|NOTA DE AUDITORIA - MUNICIAMENTO|"396-6/2024"|4
4966|1|"1210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1792-4/2023"|1
2072|8|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"824-4/2023"|1
3933|1|"0307"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"898-1/2023"|1
7771|1|"0093"|NOTA DE AUDITORIA - MUNICIAMENTO|"204-6/2024"|1
6633|1|"0586"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"927-2/2023"|1
11301|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2290-4/2024"|1
9936|1|"1223"|NOTA DE AUDITORIA - PATRIMÔNIO|"271-5/2024"|1
6361|1|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2245-4/2023"|1
350|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"116-4/2023"|2
6662|1|"0697"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1567-1/2023"|1
3480|1|"0586"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"507-2/2023"|2
5018|1|"0554"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"724-2/2023"|2
7271|8|"0002"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"186-4/2024"|1
9435|1|"1071"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1275-4/2024"|3
3688|1|"1228"|NOTA DE AUDITORIA - PATRIMÔNIO|"520-5/2023"|1
4746|8|"0628"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1657-4/2023"|1
12702|1|"0529"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3075-4/2024"|2
10270|8|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1587-4/2024"|3
7016|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"142-4/2024"|2
1914|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"794-4/2023"|1
9474|1|"1172"|NOTA DE AUDITORIA - PATRIMÔNIO|"181-5/2024"|1
7100|1|"0524"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"108-1/2024"|1
12674|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3062-4/2024"|2
10894|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2029-4/2024"|2
234|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"17-4/2023"|2
1993|1|"1086"|NOTA DE AUDITORIA - PATRIMÔNIO|"192-5/2023"|1
11623|1|"0520"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2533-4/2024"|5
6689|1|"0631"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"930-2/2023"|1
13148|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"277-4/2025"|1
10870|1|"0665"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2005-4/2024"|1
1966|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"811-4/2023"|1
9065|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"378-1/2024"|2
3903|1|"1086"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"870-1/2023"|2
10401|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1700-4/2024"|1
1366|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"619-4/2023"|4
5528|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1978-4/2023"|2
10936|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"8-8/2024"|1
13382|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"437-4/2025"|1
6259|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2208-4/2023"|2
9102|1|"0557"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"408-1/2024"|5
9910|1|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"625-1/2024"|2
11207|1|"0384"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2242-4/2024"|2
2583|1|"0574"|NOTA DE AUDITORIA - PATRIMÔNIO|"329-5/2023"|1
9025|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1056-4/2024"|1
9880|1|"1075"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"611-1/2024"|2
8829|1|"0350"|NOTA DE AUDITORIA - MUNICIAMENTO|"333-6/2024"|1
4302|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1417-4/2023"|1
1135|1|"1245"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"221-1/2023"|1
6552|1|"1338"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2409-4/2023"|2
3844|1|"0631"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"830-1/2023"|2
7214|1|"0512"|NOTA DE AUDITORIA - PATRIMÔNIO|"54-5/2024"|1
6649|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1562-1/2023"|4
2827|1|"0557"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"649-1/2023"|1
11047|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2096-4/2024"|6
4824|8|"0606"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1702-4/2023"|1
5911|1|"0576"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1443-1/2023"|12
8168|1|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"553-4/2024"|1
8940|1|"0223"|NOTA DE AUDITORIA - MUNICIAMENTO|"437-6/2024"|1
10318|1|"0198"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1623-4/2024"|1
8366|1|"0731"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"748-4/2024"|1
11118|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2161-4/2024"|2
8352|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"734-4/2024"|1
885|1|"0384"|NOTA DE AUDITORIA - PATRIMÔNIO|"71-5/2023"|3
7601|1|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"198-1/2024"|1
7600|8|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"197-1/2024"|1
3047|8|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1153-4/2023"|2
2197|1|"0228"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"347-2/2023"|3
8504|1|"0644"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"309-1/2024"|1
8124|1|"0561"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"262-1/2024"|1
1700|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"696-4/2023"|1
7339|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"246-4/2024"|4
5737|1|"0198"|NOTA DE AUDITORIA - PATRIMÔNIO|"854-5/2023"|1
4442|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1534-4/2023"|2
1229|1|"0693"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"82-2/2023"|1
7628|1|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"207-1/2024"|1
13135|8|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"265-4/2025"|1
7936|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"431-4/2024"|1
6321|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2228-4/2023"|5
6271|8|"1085"|NOTA DE AUDITORIA - PATRIMÔNIO|"932-5/2023"|2
6471|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2332-4/2023"|7
3566|1|"1085"|NOTA DE AUDITORIA - PATRIMÔNIO|"407-5/2023"|2
8241|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"623-4/2024"|6
13619|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"4-8/2025"|2
11948|1|"0268"|NOTA DE AUDITORIA - MUNICIAMENTO|"727-6/2024"|2
6060|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2087-4/2023"|2
2041|8|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"815-4/2023"|1
2493|1|"0529"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"462-1/2023"|1
7653|1|"0729"|NOTA DE AUDITORIA - MUNICIAMENTO|"132-6/2024"|2
6176|1|"0722"|NOTA DE AUDITORIA - PATRIMÔNIO|"909-5/2023"|1
5938|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2021-4/2023"|2
3340|8|"1069"|NOTA DE AUDITORIA - MUNICIAMENTO|"181-6/2023"|1
8185|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"570-4/2024"|1
12643|1|"0657"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3031-4/2024"|1
2446|8|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"970-4/2023"|1
8901|1|"0254"|NOTA DE AUDITORIA - MUNICIAMENTO|"398-6/2024"|1
2285|1|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"863-4/2023"|2
4273|8|"0512"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1045-1/2023"|1
10766|1|"0794"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"201-2/2024"|1
7308|1|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"216-4/2024"|1
10312|1|"0337"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1617-4/2024"|1
6317|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2224-4/2023"|3
9440|1|"0648"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"136-2/2024"|1
3710|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1307-4/2023"|5
3888|1|"0053"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"855-1/2023"|4
5815|1|"1280"|NOTA DE AUDITORIA - MUNICIAMENTO|"488-6/2023"|1
8165|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"550-4/2024"|1
8969|1|"1011"|NOTA DE AUDITORIA - MUNICIAMENTO|"466-6/2024"|1
8898|1|"0129"|NOTA DE AUDITORIA - MUNICIAMENTO|"395-6/2024"|1
5490|1|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1970-4/2023"|1
11200|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2235-4/2024"|3
12850|1|"0130"|NOTA DE AUDITORIA - PATRIMÔNIO|"79-5/2025"|2
6037|1|"0004"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2076-4/2023"|1
11126|1|"1042"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2169-4/2024"|2
10886|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2021-4/2024"|2
195|1|"1266"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"28-1/2022"|1
8833|1|"0631"|NOTA DE AUDITORIA - MUNICIAMENTO|"336-6/2024"|1
10348|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1651-4/2024"|2
8226|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"608-4/2024"|2
10523|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1798-4/2024"|3
7983|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"477-4/2024"|1
4186|1|"0053"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"609-2/2023"|1
1616|1|"0836"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"219-2/2023"|1
9611|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1323-4/2024"|1
5934|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2018-4/2023"|2
12354|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2794-4/2024"|1
5105|1|"1301"|NOTA DE AUDITORIA - PATRIMÔNIO|"752-5/2023"|2
161|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"111-4/2022"|1
12688|8|"1070"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3066-4/2024"|1
7805|8|"0557"|NOTA DE AUDITORIA - MUNICIAMENTO|"238-6/2024"|1
12138|1|"1251"|NOTA DE AUDITORIA - MUNICIAMENTO|"809-6/2024"|4
12231|1|"1028"|NOTA DE AUDITORIA - MUNICIAMENTO|"840-6/2024"|1
1173|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"488-4/2023"|1
10675|1|"0373"|NOTA DE AUDITORIA - PATRIMÔNIO|"427-5/2024"|1
9082|1|"0526"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1081-4/2024"|2
10236|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1574-4/2024"|1
12151|1|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2706-4/2024"|1
1940|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"809-4/2023"|1
1830|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"755-4/2023"|1
6025|1|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2064-4/2023"|1
11479|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2432-4/2024"|1
8551|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"910-4/2024"|1
11472|8|"0542"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"744-1/2024"|1
5970|1|"0265"|NOTA DE AUDITORIA - MUNICIAMENTO|"539-6/2023"|2
11284|1|"0529"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2277-4/2024"|1
7252|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"181-4/2024"|4
5704|1|"0524"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1374-1/2023"|1
3941|1|"1072"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"537-2/2023"|1
12809|1|"0763"|NOTA DE AUDITORIA - PATRIMÔNIO|"38-5/2025"|1
7013|8|"0093"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"139-4/2024"|5
4521|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1590-4/2023"|1
444|1|"0210"|NOTA DE AUDITORIA - PATRIMÔNIO|"22-5/2023"|3
251|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"34-4/2023"|1
10670|1|"0243"|NOTA DE AUDITORIA - PATRIMÔNIO|"422-5/2024"|4
9958|1|"1064"|NOTA DE AUDITORIA - MUNICIAMENTO|"507-6/2024"|1
4839|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1717-4/2023"|2
6665|1|"1072"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1568-1/2023"|1
4702|8|"0606"|NOTA DE AUDITORIA - MUNICIAMENTO|"393-6/2023"|1
2873|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1067-4/2023"|1
6871|1|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"38-4/2024"|1
2909|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1083-4/2023"|1
8051|1|"1223"|NOTA DE AUDITORIA - PATRIMÔNIO|"75-5/2024"|4
8624|1|"1175"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"957-4/2024"|1
9250|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1208-4/2024"|2
11899|1|"0662"|NOTA DE AUDITORIA - MUNICIAMENTO|"682-6/2024"|1
5683|1|"0586"|NOTA DE AUDITORIA - PATRIMÔNIO|"804-5/2023"|8
3913|1|"0770"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"879-1/2023"|1
4240|1|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1021-1/2023"|1
560|1|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"187-4/2023"|2
11383|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2370-4/2024"|1
10313|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1618-4/2024"|1
8695|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"973-4/2024"|2
3052|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1158-4/2023"|1
2208|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"856-4/2023"|1
4116|1|"0722"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"579-2/2023"|2
582|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"207-4/2023"|5
3922|1|"0791"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"887-1/2023"|1
2638|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1047-4/2023"|5
8596|1|"1223"|NOTA DE AUDITORIA - PATRIMÔNIO|"140-5/2024"|2
3033|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1139-4/2023"|1
10597|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1872-4/2024"|1
9151|1|"0548"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"424-1/2024"|2
6432|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2293-4/2023"|2
9476|1|"1333"|NOTA DE AUDITORIA - PATRIMÔNIO|"183-5/2024"|1
8418|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"796-4/2024"|1
6039|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2078-4/2023"|1
13314|1|"0191"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"397-4/2025"|1
3013|1|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1119-4/2023"|1
33|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"23-4/2022"|2
8854|8|"0053"|NOTA DE AUDITORIA - MUNICIAMENTO|"352-6/2024"|1
5946|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2023-4/2023"|4
9670|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"565-1/2024"|2
4932|8|"0544"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"677-2/2023"|2
10353|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1656-4/2024"|1
738|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"303-4/2023"|1
2480|1|"1229"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"457-1/2023"|1
4950|1|"1266"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1789-4/2023"|2
6042|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1461-1/2023"|7
6148|1|"1072"|NOTA DE AUDITORIA - PATRIMÔNIO|"904-5/2023"|1
8792|1|"1072"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"106-2/2024"|1
4440|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1532-4/2023"|3
8221|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"603-4/2024"|1
4345|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1460-4/2023"|1
8926|1|"1012"|NOTA DE AUDITORIA - MUNICIAMENTO|"423-6/2024"|1
6623|8|"0552"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1549-1/2023"|1
5279|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1854-4/2023"|3
2634|8|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"508-1/2023"|1
9228|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1186-4/2024"|4
8234|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"616-4/2024"|2
13467|1|"0122"|NOTA DE AUDITORIA - PATRIMÔNIO|"106-5/2025"|1
8340|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"722-4/2024"|2
11907|1|"0587"|NOTA DE AUDITORIA - MUNICIAMENTO|"689-6/2024"|1
9541|8|"0122"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1295-4/2024"|2
12806|8|"0764"|NOTA DE AUDITORIA - PATRIMÔNIO|"35-5/2025"|1
94|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"59-4/2022"|1
11708|1|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2567-4/2024"|1
11128|1|"0512"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2171-4/2024"|1
3980|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1346-4/2023"|2
6734|1|"0383"|NOTA DE AUDITORIA - PATRIMÔNIO|"969-5/2023"|1
7367|8|"1171"|NOTA DE AUDITORIA - MUNICIAMENTO|"33-6/2024"|1
4320|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1435-4/2023"|1
9313|1|"0525"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"436-1/2024"|1
8668|1|"0713"|NOTA DE AUDITORIA - PATRIMÔNIO|"159-5/2024"|1
8544|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"903-4/2024"|4
10108|1|"0764"|NOTA DE AUDITORIA - MUNICIAMENTO|"657-6/2024"|1
12378|1|"0662"|NOTA DE AUDITORIA - MUNICIAMENTO|"882-6/2024"|1
10422|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1719-4/2024"|1
